Id,Text,Time,Reaction Count,Share Count,Comment Count,Comments,Like Count,Love Count,Haha Count,Wow Count,Care Count,Sad Count,Angry Count
10159961997076773,"We think #VR and #AR are incredible tools for teaching, healthcare, healing, exercise, empathy, and the list goes on👏and👏on👏Which is why we are so thrilled to be named #1 in this sector. Thank you Fast Company ❤️",2023-03-07 03:38:37,46,2,1,"[{'Name': 'Liam Russell', 'Text': 'I managed to convert an existing project to vr in 2 weeks ready for a tradeshow, presentations good stuff', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}]",41,4,0,0,1,0,0
10159961796561773,"💡 As we enter the next phase with our newly appointed CTO, Luc Barthelet shares his ideas on fueling the future of technology at Unity. And don't miss Luc's must-read list in the link below 👇",2023-03-07 01:00:02,47,1,3,"[{'Name': 'Niharr Gandhi', 'Text': 'Makealine and Funzine are your games?', 'Reaction Count': 0, 'Time': '2023, 5, 26, 0, 0'}, {'Name': 'Onur Er', 'Text': 'Did Joachim leave? Any announcement I missed?', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}, {'Name': 'Basil Baranov', 'Text': '👍', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}]",45,1,0,0,1,0,0
10159954575871773,"Let's welcome our latest Unity Growth Master, Alex Kozachenko, CEO of HyperBeard Games, the studio behind viral hits like KleptoCats 😻We discuss how Alex got his start, how important it is to know your audience, test monetization strategies, and more here: https://on.unity.com/3y3bMA6",2023-03-03 02:20:45,38,6,2,"[{'Name': 'Fable Galvez', 'Text': '1ST PURPLE 2ND SILVER 3BLUE', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}]",34,3,0,0,0,0,1
10159954013781773,We're so honored to share that Unity has been named #1 in Augmented and Virtual Reality in Fast Company's Most Innovative Companies of 2023!Read more about this #FCMostInnovative news: https://on.unity.com/3J7R6gS,2023-03-02 19:26:07,42,7,2,"[{'Name': 'Fable Galvez', 'Text': 'Add Games Like Each Like Each Other Nice Auto Boat 6 Mini Yaht .', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}]",38,3,0,1,0,0,0
10159953029636773,"Ready to jump into the world of mobile AR development? The latest pathway from Unity Learn has arrived 🎉In this free online course, you’ll learn how to:✅ Create your very own AR apps✅ Use visual scripting✅ Leverage Unity’s AR toolsGet started now: on.unity.com/3J1tB94",2023-03-02 04:00:00,51,8,2,"[{'Name': 'Makaka Games: Unity Developer', 'Text': 'Makaka Games: Unity Developer', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}]",47,3,0,0,1,0,0
10159941632376773,PS VR2 is here! 🙌Head over to our blog to get the latest on Unity's support for this next-gen VR platform 👇,2023-02-24 04:09:20,99,4,4,[],81,13,1,0,0,1,3
10159939708296773,"Q: What is a digital twin?A: A dynamic virtual copy of a physical asset, process, system or environment that looks like and behaves identically to its real-world counterpart.",2023-02-23 04:00:30,52,9,3,"[{'Name': 'Santhosh Reddy', 'Text': 'I know basic unity editor but can anyone tell me how to connect with unity reflect develop and start programing for some interoperabilit\ny', 'Reaction Count': 0, 'Time': '2023, 4, 26, 0, 0'}, {'Name': 'ᏰᎯᏚᏚᎬᎿ ᎻᎯᎠᎫᎥᎫᎥ', 'Text': 'The best page', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}]",48,4,0,0,0,0,0
10159939242711773,"👀 Going to the Game Developers Conference - GDC?Catch our exciting lineup of sessions and demos to explore Unity's latest tech for #gamedevs, hear from #MadeWithUnity creators, and find inspiration for your game 👾 on.unity.com/3YS6ouYCan’t wait to see you there! #GDC23",2023-02-22 22:30:49,161,30,12,"[{'Name': 'Wasder Dsaw', 'Text': 'The best engine in the world', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}, {'Name': 'Todd Michael', 'Text': 'Marvel snap is great!', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}, {'Name': 'Lori Stratman', 'Text': 'Can someone from unity help me regarding one of ur games?', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}, {'Name': 'Sy Mey', 'Text': 'Fraudsters, the money was withdrawn from the visa, and no gain arrived. They are thieves', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}, {'Name': 'Fable Galvez', 'Text': '4 Oil Barrel 3 Foot Star Fox 64 mini Platform Across Big Platform 2 house Right View Across Front Base 2 Bus Farcry Sniper Fight And Crane Star Fox 64', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}, {'Name': 'Kory Imagination', 'Text': 'Where can I find youtube link for GDC 2023', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}]",138,21,1,0,1,0,0
10159937757391773,"Using the #AssetStore can help you save time and money in the long run 🏃‍♂️But you don't need to hear it from us, take a look at how fellow devs have utilized assets in creative ways: https://on.unity.com/3SiKVJy",2023-02-22 03:03:11,707,21,6,"[{'Name': 'Fulvio Cervone', 'Text': 'Sometimes is that ""creative"" part that is missing, and people post games on Steam early access that are basically tutorials with assets unmodified; and that give a bad name to people that use asset stores in a legit way.', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}, {'Name': 'James Dragocore Sisson', 'Text': 'What games are these!', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}, {'Name': 'Justin Martin', 'Text': 'Just started Chef Life (built on Unity) and loving it.', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}, {'Name': 'Armin Dev', 'Text': ""Plaes fix unity ads , i have 3$ i can' take it"", 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}]",615,87,1,1,3,0,0
10159937482691773,"📚 Here are a few things Unity Senior Solutions Engineer, Krystal Cooper learned during her residency as the first Expert in Residence in Atlanta, to launch a pilot program for underrepresented creators. This new program aims to build on our partnerships with Historically Black Colleges and Universities and Minority Serving Institutions, like our multi-year grant partnership with Spelman College.",2023-02-22 00:00:03,17,1,0,[],16,1,0,0,0,0,0
10159927603786773,"⌨️ C#, .NET, Il2CPP, Burst, MSBuild…can you guess the theme for the next Dev Blitz Day?On February 23, don’t miss out the chance to connect with our internal C#/.NET Tech Group during a day of Q&As on Scripting in #Unity.Here’s how to join us ▶️ ▶️ on.unity.com/3jY9VJu",2023-02-17 01:03:27,66,8,2,"[{'Name': 'Đức Hiệp', 'Text': ""my unity account which has projects I am working on get blocked. There is no way I can get in touch with the service as it's taking months to resolve a simple transaction error. I'm desperately in need of customer support."", 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}]",61,5,0,0,0,0,0
10159925260456773,"Yes, digital twin use cases in ecommerce include more than just shoes 🤯Here's how we see 3D product data fitting into the entire product lifecycle, whether its a chair, a car, or yes a forklift 😉",2023-02-15 21:26:38,54,5,1,"[{'Name': 'Marius Dornean', 'Text': ""Is Unity diluting the core offering by reaching further with broader use cases? I imagine it's hard to compete against UE5 performance and visuals in AAA titles if you're managing such diverse and wide workflow use cases."", 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}]",46,8,0,0,0,0,0
10159923940546773,Happy Valentine's Day! ❤️Feeling in the mood to make a dating sim? Pixel Crushers made just the asset for you!Give your characters emotions that can update automatically in response to gameplay events withLove/hate: https://on.unity.com/3Il20PL,2023-02-15 04:02:44,29,1,1,"[{'Name': 'Paulo Ferreira de Oliveira', 'Text': ""Pixel Crushers has the best customer service ever, I've used them for years and it is insane how much they care, it is impossible to get stuck with any of their assets"", 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}]",23,6,0,0,0,0,0
10159913802371773,"💫 In Crying Suns, players are in the middle of deep, treacherous, outer space. How do you make this world look good in a game?✨ Today on our blog, Alt Shift's Lead Programmer Christophe Sauveur takes us behind the scenes of Crying Suns' deep-space VFX, with some rendering tips and resources for your own project.Read more 👇",2023-02-09 23:00:03,102,6,5,"[{'Name': 'Zach Lapenat', 'Text': 'Is this part of the sunless seas/skies series?', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}, {'Name': 'Richey Tornambe', 'Text': 'Some vague steps. Video pls', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}, {'Name': 'Ian Cutts', 'Text': 'A man makes a machine the machine makes machines the machines become Gods & try to out last the _entropy_ of the universe … & a fallen empire endures found it quite war hammer 40k ish but with a few twists', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}]",93,9,0,0,0,0,0
10159912073116773,"Games like The Falconeer may be created by a one-person team (Shoutout, Tomas Sala) but that doesn't mean that you can't call in help from #AssetStore assets to help you in your development journey!Discover how getting help where it's needed most can help you fill in gaps you may not be able to quickly fill: https://on.unity.com/40Fb09o",2023-02-09 00:00:02,95,12,2,"[{'Name': 'Michael Sullivan', 'Text': ""That's how I learned to code! Elemental Spark One man dev, Unity3D for over 10 years now"", 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Alan Farias', 'Text': ""But that's the way you learn how to code correctly too."", 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}]",84,8,0,0,3,0,0
10159910319316773,Congratulations to Darkening / Tmání for leading the way as the first VR film nominated for the Czech Lion award as Best Animated Film ❤️ This #UnityForHumanity Grant 2022 winner is an interactive animated film #MadeWithUnity using virtual reality to address depression and ways to cope with it.🎥: https://on.unity.com/3K7bGin,2023-02-08 02:01:03,67,11,3,"[{'Name': 'Miriam Tournier', 'Text': 'Very impressive, at filmmuseum Praque', 'Reaction Count': 0, 'Time': '2023, 6, 26, 0, 0'}, {'Name': 'Richard Targett', 'Text': 'In. Cred. Able.', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}]",53,14,0,0,0,0,0
10159910153251773,Get inside access to Unity in your inbox 📥🗞️ Subscribe to the Unity Blog newsletter today! https://on.unity.com/3Y07YuM,2023-02-08 00:00:27,21,2,0,[],21,0,0,0,0,0,0
10159908372561773,"🎉 Our first Made with Unity roundup of the year is here! 🎉New assets, live stream clips, DICE awards nominees, and of course, all the community's work - the year just started, but so much is happening already. ✨Find out about everything #MadeWithUnity for the month of January: https://on.unity.com/3x06xRa(Visual credits: Louis Waloschek | The Gecko Gods)",2023-02-07 02:21:07,161,21,7,"[{'Name': 'Karel Buteau', 'Text': ""I'd play a whole game being a small lizard like that. Heck, i'd play any game where you're an animal being an animal, like Stray or Untitled Goose"", 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Alexander Pabel', 'Text': 'Looks like Legend of Zelda - The Windwaker', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'BakerAljanabi', 'Text': 'Very Beautiful', 'Reaction Count': 0, 'Time': '2023, 2, 26, 0, 0'}, {'Name': 'Motion Art Games', 'Text': 'Does not look well too much foggy ..', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Joshua Mbiyu', 'Text': 'Is DeathMenu not a type in unity I keep having this CSO246 please help', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'John Smith', 'Text': 'How do I get support for the Asset Store? I submitted a ticket back in December and every 2 weeks I ask for help but nobody has responded to the support ticket.', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Supréme', 'Text': 'Firsttt to cementttt', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}]",125,30,0,3,3,0,0
10159908214621773,"🥳 Our Global Inclusion Lead, Tai Wingfield celebrates her first year at Unity! Join Tai in reflecting on her journey and the vision for the road ahead.",2023-02-07 00:30:02,27,0,0,[],26,1,0,0,0,0,0
10159902840031773,"You're the master of your own world when you create your game, but what about when the game launches?Be prepared to conquer that as well after attending our Mastering Multiplayer Game Launches webinar on February 9th at 12:00 pm EST / 9:00 am PST 💡Sign up today: https://on.unity.com/3XTZoOd",2023-02-04 03:00:00,100,5,5,"[{'Name': 'Aldan Parris', 'Text': 'Now learning the ropes, so far trying to make FPS game.', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}]",88,10,0,0,2,0,0
10159900954896773,"You may be asking, ""What in the world is Netcode for GameObjects?!"" 🤔Let's dig in together and walk through the basics of preparing a Unity project that uses the networking API: https://on.unity.com/3YmR5Kr",2023-02-03 04:22:58,42,6,6,"[{'Name': 'Don Cameron', 'Text': 'I love netcode - so easy to use!', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Uilque Slva De Araújo', 'Text': 'Não era mais para União está aparecendo para mim vocês já foram denunciados as informações de você está tendo acesso de terceiros e eu quando eu mesmo coloquei eu fiz a retirada do Gmail e todas as minhas informações', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}]",36,6,0,0,0,0,0
10159898585226773,"Our new Memory Profiler – version 1.0 – is out of experimental and available for everyone to use in #Unity 2022.2 Tech Stream 🎉This new version delivers improvements to the profiling suite, which allows you to get a more complete view of memory usage and makes it easier and faster to optimize performance or detect memory issues.Learn more in our blog: on.unity.com/3QReYr9",2023-02-02 01:00:03,193,21,11,"[{'Name': 'Jazzy Rey', 'Text': 'Ya need to optimize the latest Unity versions and I said this because I have a monster computer and still struggles so I’m still using 2019 is the only way.', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Niraj Acharya', 'Text': 'Godot will take over Unity.', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Ricardo Carmo', 'Text': 'Escape from Tarkov', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}]",151,36,0,4,2,0,0
10159896911506773,"From new features to new products, betas, and launches, 2022 was an ultra-busy year for Unity Gaming Services ✨Check out all that you might have missed and learn more about what’s to come for UGS: https://on.unity.com/3XRxZfR",2023-02-01 03:29:38,59,4,1,"[{'Name': 'Fable Galvez', 'Text': 'Dead island Giant Mountain Backlot Right Hall Behind Hall Corner', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}]",55,4,0,0,0,0,0
10159896875446773,Looking for some tips on UI design for your mobile games? 📱You'll find some of the best practices from the team at Outfit7 in our latest interview.Read part 1 of our latest blog 👇,2023-02-01 03:03:24,84,12,2,"[{'Name': 'Priya Lodwal', 'Text': 'Can I make my game on android', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}]",80,4,0,0,0,0,0
10159896340646773,"It's time for Global Game Jam! If you need help with your submission, we've got you covered! 🥳In our latest blog, you'll find plenty of resources, from Twitch streams and forum threads, to our latest templates to get you started 👇",2023-01-31 21:00:02,54,2,0,[],48,5,0,1,0,0,0
10159894979501773,"Global Game Jam has officially started ✨If you're feeling a bit overwhelmed or running low on time, here's an #AssetStore mega bundle made to help you jam it up: https://on.unity.com/40rv1R5 #GGJ23",2023-01-31 02:51:46,37,2,1,"[{'Name': 'Austin Ware', 'Text': 'Too good to pass up, got mine!', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}]",37,0,0,0,0,0,0
10159886735561773,"✨ Meet Esther Perez based in Columbus, Ohio on our Benefits team! Joining Unity last year, Esther brought her passion for mental, physical, and financial wellness to support the Americas benefits program, communication, and employee education.Step into Esther's shoes to explore a day in the life of a tech industry global benefits specialist at Unity: https://on.unity.com/3ZXG3gv#UnityLife",2023-01-27 00:00:00,33,1,5,"[{'Name': 'Roma Keivan', 'Text': 'People from Ohio', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Sebastian Szubartowski', 'Text': 'Hello.\nI have just read your game raport and have few questions about IT. To whom can I contact about the report?', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Bee Boy', 'Text': 'very good esther', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}]",31,2,0,0,0,0,0
10159884995671773,"Does a mobile game have a lifespan? What if we told you it doesn't have to?Line Drift was able to revitalize Let’s Bowl 2, launched in 2012, by significantly decreasing support tickets and increasing player retention by 90% using Unity Authentication and Analytics 🤯How they did it: https://on.unity.com/3wuZ0tj",2023-01-26 00:33:16,28,5,1,[],25,3,0,0,0,0,0
10159881286671773,"Big fan of using smoke and explosion effects for your project?As part of #Unity 2022.2 Tech Stream, we introduced an end-to-end workflow that allows realistic rendering of smoke from baked simulation. We also added a library of ready-to-use baked maps to make it easy for you to push smoke effects to a new level of visual fidelity.Explore the new tools and features in this blog: on.unity.com/3J3bekp",2023-01-23 23:56:21,133,15,4,"[{'Name': 'Simon Alkemade', 'Text': 'How heavy is the Z-sorting compared to simply having it rendered last?', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Richard Targett', 'Text': '. ! .', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}]",115,15,0,2,1,0,0
10159873602826773,"New year, new Dev Blitz Day! 🌟On January 26, the #Unity devs behind our Authoring tools will be answering your questions around Search, Editor Tools, Scene Workflows, Splines, and more in our Forum and Discord. Details of the event: on.unity.com/3waJrqCWe can't wait to see all your questions 👀",2023-01-20 01:08:25,39,5,0,[],38,1,0,0,0,0,0
10159871845426773,"Last year, some of our community’s favorite Asset Store creators like More Mountains and Amplify Creations joined us for a Twitter takeover series to share tricks on using their assets and top #UnityTips for game devs 💡Curious about all the insights they shared? Get the highlights here: on.unity.com/3XmHm6O(🟣 Credit: Daniel Zeller)",2023-01-19 03:05:38,128,9,5,"[{'Name': 'Christopher Orestis', 'Text': 'Wow, I just hope they fix the optimization in this engine. Then it will be the perfect engine to use besides unreal.', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Jack Widenhofer', 'Text': 'It’s a cool concept. I just wish the details in the hair were still visible in the shadows. I could only see the colors. Maybe you can help offer this through your HDRP feature, and even with your Weta tools (though one may have been involved), plus Nvidia Omniverse. All those features can really be complimented with features similar to the Lumen and Nanite features of Unreal Engine 5.', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Chaz Ivan M', 'Text': 'Im wondering the specs of that pc to render such a beautiful hairy thing', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}]",102,13,0,12,1,0,0
10159867446021773,"💥 Who else is excited for MARVEL SNAP's upcoming Battle Mode?📖 Kent-Erik Hagman, associate design director at Second Dinner, will be taking over our blog today to share some game design insights on creating this new game mode.Read on 👇",2023-01-16 21:00:04,42,1,1,"[{'Name': 'Hadja Hiba', 'Text': '8 6tv', 'Reaction Count': 0, 'Time': '2023, 3, 26, 0, 0'}]",41,0,0,1,0,0,0
10159856258846773,"🎤 Unity: What wisdom can you share with people who are graduating from school and interested in mobile game monetization as a career? 🎤🧍‍♂️ Dean: ""Having even just a bit of experience with apps previously from college helped me get my foot in the door. It helps if you’re able to speak a bit of the language when it comes to KPIs and metrics used to measure app performance.I didn’t have a lot of experience coming out of school, but I had a baseline understanding of how apps made money. If you’re interested in it, pursue that curiosity and see where it takes you.""Learn more from Joe Dean, Advertising and Monetization Manager and Unity Growth Master about how to get started in the industry and some of the most effective strategies for approaching monetization in games: https://on.unity.com/3QwsrVc",2023-01-11 03:40:06,44,6,6,"[{'Name': 'Ricky Sembel', 'Text': 'i love six path legend', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}, {'Name': 'Ümid Karagülle', 'Text': 'Ümid Karagülle', 'Reaction Count': 0, 'Time': '2023, 1, 26, 0, 0'}]",43,1,0,0,0,0,0
10159855730651773,"💡 Throughout the year on Twitter, we've been lucky to have some of our community's devs take over our channel and share their best #UnityTips, with tricks to save time, create VFX in simple steps, and more.✨ We've gathered them all in one blog for you to read, and hopefully learn something new!Find them here: https://on.unity.com/3CCesYg(Credit: Daniel Santalla)",2023-01-10 22:15:52,247,25,5,"[{'Name': 'Caleb Pye', 'Text': ""I'm sorry I could only like this once! Great post!"", 'Reaction Count': 0, 'Time': '2022, 12, 26, 0, 0'}, {'Name': 'Misael', 'Text': 'Sir, Is visual effect graph good for mobile platform?', 'Reaction Count': 0, 'Time': '2022, 12, 26, 0, 0'}]",203,38,0,4,2,0,0
10159848499236773,"We hope you've had the time to rest and enjoy before the new year ♥ 🤗And for those who have some gamedev-related resolutions, you're in luck!We gathered a few of our free courses and projects, spanning all levels, to help you learn some new skills 😉",2023-01-07 02:55:02,74,3,0,[],69,5,0,0,0,0,0
10159844398636773,"Happy New Year 🥳⏰ Our Asset Store New Year Sale is ending soon, don't forget to use coupon code HELLO2023 to save another 20% on purchases of $300 or more — before time runs out: https://on.unity.com/3i8TFV0",2023-01-04 23:49:28,30,2,0,[],29,1,0,0,0,0,0
10159842911521773,"🎊 Looking to kick off the New Year with some fresh mobile marketing insights? Look no further!Here are some of the top insights and tips on owning and conquering user acquisition from Ekaterina Zueva, Senior User Acquisition Manager at MY.GAMES: https://on.unity.com/3IlK6wQ",2023-01-04 04:00:03,21,0,0,[],20,1,0,0,0,0,0
10159842641346773,💖 Discover Unity's growing Employee Resource Groups and learn how they are fostering a more inclusive workplace.,2023-01-04 01:00:02,20,0,0,[],20,0,0,0,0,0,0
10159834399311773,✨ We’ve always believed in the power of our creators to do extraordinary things. ✨ Read more about what we’re doing to support their efforts to make the world a better place: https://unity.com/esg,2022-12-31 00:22:32,38,5,0,[],35,3,0,0,0,0,0
10159827764706773,"Remember Snake.io? 🐍In our latest Growth Masters interview, we sat down with CK Wang, CEO of Kooapps, a leading developer of mobile casual games.Here, we learn about how he and his team have taken games such as Snake.io to the next level with innovative monetization and user acquisition strategies as well as the tricks he wishes he knew when starting out: https://on.unity.com/3YM5uRL",2022-12-28 00:38:44,30,7,0,[],29,1,0,0,0,0,0
10159814973716773,"Join us as we sit down with Jatin Mittal the User Acquisition Team Lead at TapNation as he shares what he's learned in a constantly evolving mobile marketing industry.Check out his journey, the challenges he's faced, and his approach to strategy: https://on.unity.com/3HPUgWc",2022-12-22 03:00:00,31,2,0,[],31,0,0,0,0,0,0
10159814403436773,"How do you build a community for your game as an indie dev? 🙋‍♂️Aka, a wholesome game with a distinct watercolor painting look, had been grabbing attention online. Namra, the lead developer, shared some advice for developers just starting out and looking to get their game noticed 💡👥 When choosing a channel to build your community: choose one where you can connect with other people from the profession, like game developers or even publishers🎥 Don’t be shy and share some content and progress: animated GIFs or videos that really represent your game.✨ It’s better to post a little bit less, maybe once a week, but post something that’s really good, rather than post a lot.👋 Taking advantage of hashtags like #gamedev and #indiegames can help with visibility and will have you more inclined to meet other fellow developersFor the full interview: https://on.unity.com/3YCYRRy",2022-12-21 21:00:41,204,30,10,"[{'Name': 'Alex Magno', 'Text': 'I think ""Taking advantage of hashtags like #gamedev and #indiegames"" is not focus on a gamer community, right?', 'Reaction Count': 0, 'Time': '2022, 12, 26, 0, 0'}, {'Name': 'Noah T. Chicoine ', 'Text': 'Kyna M. Chicoine', 'Reaction Count': 0, 'Time': '2022, 12, 26, 0, 0'}, {'Name': 'Zee Reklaw', 'Text': 'Lola Marie', 'Reaction Count': 0, 'Time': '2022, 12, 26, 0, 0'}]",171,31,0,1,1,0,0
10159812363196773,"ICYMI: In our Games Focus blog series, leaders and dev teams share what Unity is doing for all game developers – now, next year, and in the future 🚀Read the full breakdown of all the blog posts: https://on.unity.com/3W7ceaR",2022-12-20 22:19:02,40,10,2,"[{'Name': 'Matthew Kohl', 'Text': 'Nice prompt for program', 'Reaction Count': 0, 'Time': '2022, 12, 26, 0, 0'}]",35,5,0,0,0,0,0
10159803970651773,"🚨 All our #Unite2022 sessions are now available on demand 🚨You'll be able to catch up on any session you might have missed, or go through the ones you liked again 🤗Watch now: https://on.unity.com/3W6lCvm",2022-12-17 00:08:47,61,6,1,"[{'Name': 'Sjors van der Werff', 'Text': 'Rik FH, check this out. :D', 'Reaction Count': 0, 'Time': '2022, 12, 26, 0, 0'}]",55,6,0,0,0,0,0
10159802481816773,"We'd like to take a moment to appreciate our awesome #AssetStore publishers ❤️Thank you all so much for a wonderful year, we can’t wait to see what you create next 🚀Check out our showcase of amazing publisher contributions from 2022: https://on.unity.com/3WiWlOk",2022-12-16 04:37:29,55,3,3,"[{'Name': 'Joshua Sims', 'Text': ""Unity is extremely powerful, and it can take years to really use it to it's full potential"", 'Reaction Count': 0, 'Time': '2022, 12, 26, 0, 0'}]",44,11,0,0,0,0,0
10159802238571773,Want to create functional and immersive UIs for your game?Our highly-anticipated guide on UI design and implementation in #Unity is a treasure trove of useful tips for advancing your UI development skills with the default Unity UI and the new UI Toolkit.Check out the gems included in this free e-book 👀 on.unity.com/3VWWBmw,2022-12-16 01:39:02,169,26,3,"[{'Name': 'Abdelrowf Alazzaby', 'Text': 'I remember long time ago they used some library known as open GL.', 'Reaction Count': 0, 'Time': '2022, 11, 26, 0, 0'}]",152,13,1,1,2,0,0
10159798438221773,"💡 Pro tip: Build prototypes and projects faster with “kitbashing” techniques.By combining different Asset Store tools and packs, or kitbashing, you can create your own original universe while saving time on development. Learn how in our new, free e-book: on.unity.com/3F7Zd9L",2022-12-13 22:55:02,189,17,27,"[{'Name': 'Davidson Ospina', 'Text': 'People are never freaking happy! My goodness. You give them something for free...no good...you pay for it...no good!....you get to learn something....no\ngood...you use assets to get inspired...no good! Unbelievable. I LOVE them all & will make them my own & have fun doing it for heavens sake.', 'Reaction Count': 0, 'Time': '2022, 12, 26, 0, 0'}, {'Name': 'Wesley Messer', 'Text': ""Just don't leave it there. Gotta put in your own sparkle to it later or it won't stand out"", 'Reaction Count': 0, 'Time': '2022, 12, 26, 0, 0'}]",164,24,0,1,0,0,0
10159796727171773,"Pop quiz: What is a ""spline"" in the #gamedev context?A spline is a type of path that is often used to build out rivers, roads, camera tracks, and other path-related features and tools. The Splines package, a new solution in #Unity 2022.2 Tech Stream, helps you create and use splines in your project.Learn more 🔽 🔽",2022-12-13 02:06:09,83,7,19,"[{'Name': 'Simon Alkemade', 'Text': 'about time this present in Virtools in 2000 or so...', 'Reaction Count': 0, 'Time': '2022, 11, 26, 0, 0'}, {'Name': 'Andy Geers', 'Text': 'Jon Collins Too late for us?? Looks interesting, anyway', 'Reaction Count': 0, 'Time': '2022, 11, 26, 0, 0'}]",76,7,0,0,0,0,0
10159790707466773,"It's tough to keep track of updates to the services you use, here's a preview of what you might have missed:🗂 Remote Config - Versioning in the dashboard🪪 Authentication - Bring your own ID🧍‍♂️ Player Management - Player overviewBut what do those mean? Here's an overview of 8 new features to support game backend development: https://on.unity.com/3Pds8Oi",2022-12-10 05:00:01,20,4,0,[],19,1,0,0,0,0,0
10159790171801773,"Sugar cubes or Prefabs? 🧊 🧊 🧊One of the major improvements to the Prefabs system is allowing users to easily replace one or more Prefabs in the Scene with other Prefab Assets.Take a look at all the new updates, now available in #Unity 2022.2 Tech Stream 🔽 🔽",2022-12-09 23:00:02,37,3,0,[],31,5,0,0,1,0,0
10159788725286773,"The age-old question, ""Unity vs. [other game engine], which one is better?""¿Por qué no los dos? 🤷‍♀️Unity's Multiplayer and GameOps solutions assisted Hi-Rez in knocking it out of the park with Divine Knockout, developed in Unreal 4! How we did it: https://on.unity.com/3UQUYFG",2022-12-09 04:41:40,36,6,7,"[{'Name': 'Beau Lee', 'Text': ""All game engines are good, they're a mere extension of developing.\n\nThe rest?? That's you, the user."", 'Reaction Count': 0, 'Time': '2022, 11, 26, 0, 0'}]",29,2,0,4,0,1,0
